"Категория";"Название";"Все товары от бренда";"Фото";"Преимущество";"ОС";"Частота и количество ядер процессора";"RAM";"Память";"Остальные характеристики";"Все характеристики";"Описание";"Код товара";"Цена";"Баллы за покупку";"Ссылка на товар"
"Ноутбуки";"Моноблок MSI Pro 22XT 10M-424XRU 9S6-ACD311-605";"https://xn----8sb1bezcm.xn--p1ai///brand/msi";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/d0/fb/b9536531-f010-4aea-8f0b-73e9953a947b.jpg";" • Операционная система DOS! • Разрешение дисплея 1920х1080 • SSD-накопитель 256 Гб";" DOS ";"-";"8 Гб";" SSD 256 Гб ";" 21.5""(1920x1080) • Intel Core i3 10105 3.7 ГГц (6/10) • Без CD/DVD-привода • Intel UHD Graphics 630 (6/10) • Wi-Fi, Bluetooth • 5.8 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/msi-pro-22xt-10m-424xru-9s6-acd311-605/characteristics";" Моноблоки серии PRO 22X оснащаются ЖК-панелями класса IPS с технологией моментальной оптимизации цветопередачи и яркости под различные типы отображаемого контента. Благодаря широким углам обзора (178° и по горизонтали, и по вертикали) цвета на экране не претерпевают существенных искажений при взгляде на него со стороны. Твердотельный накопитель с интерфейсом M.2 (NVMe, PCIe), которым оснащается данный моноблок, обладает невероятно высокой скоростью передачи данных – до 2200 МБ/с. ОБРАТИТЕ ВНИМАНИЕ!!! На моноблоке не установлена операционная система! Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8NNK";"80 190 руб.";"801 балл";"https://xn----8sb1bezcm.xn--p1ai///catalog/msi-pro-22xt-10m-424xru-9s6-acd311-605"
"Ноутбуки";"Моноблок Lenovo IdeaCentre 3 24ITL6 F0G0001YRK";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/02/22/b6fbf545-c0bb-4318-a9b8-50e44948aa38.jpg";" • Операционная система DOS • Дисплей с разрешением Full HD • Накопитель SSD 512 ГБ";" DOS ";"-";"8 Гб";" SSD 512 Гб ";" 23.8""(1920x1080) • Intel Core i7 1165G7 2.8 ГГц (8/10) • DVD±RW • Intel Iris Xe Graphics (6/10) • Wi-Fi, Bluetooth • 6.8 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideacentre-3-24itl6-f0g0001yrk/characteristics";" Моноблок Lenovo IdeaCentre 3 отлично подойдёт как для работы и учёбы, так и для домашнего использования. Процессора Intel Core i7 11-го поколения и 8 Гб оперативной памяти вполне достаточно для игр и развлечений. SSD-накопитель на 512 Гб ускоряет загрузку системы и установленных программ, а объемный жесткий диск позволит хранить все необходимые данные. Дисплей с разрешением Full HD поразит вас яркими, насыщенными красками. Множество разъёмов дают возможность подключить целый ряд различных периферийных устройств. HDMI-разъём позволяет подключить к моноблоку дополнительный монитор, телевизор или проектор. ОБРАТИТЕ ВНИМАНИЕ!!! На моноблоке не установлена операционная система! Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8P2P";"105 790 руб.";"1057 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideacentre-3-24itl6-f0g0001yrk"
"Ноутбуки";"Моноблок Lenovo IdeaCentre 5 24IOB6 F0G3000YRK";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/dd/9c/33718143-c378-4b14-9f13-980ce4b6f3ae.jpg";" • Процессор Intel Core i5 11-го поколения • Разрешение дисплея 1920х1080 • SSD-накопитель 512 Гб";" Windows 10 Home ";"-";"8 Гб";" SSD 512 Гб ";" 23.8""(1920x1080) • Intel Core i5 11400T 1.3 ГГц (7/10) • Без CD/DVD-привода • Intel UHD Graphics 730 (7/10) • Wi-Fi, Bluetooth • 7.25 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideacentre-5-24iob6-f0g3000yrk/characteristics";" Моноблок Lenovo IdeaCentre 5 отлично подойдёт как для работы и учёбы, так и для домашнего использования. Шестиядерный процессор Intel Core i5 11-го поколения и 8 Гб оперативной памяти вполне достаточно для игр и развлечений. SSD-накопитель 512 Гб ускоряет загрузку системы и установленных программ. Дисплей с разрешением Full HD поразит вас яркими, насыщенными красками. Множество разъёмов дают возможность подключить целый ряд различных периферийных устройств. HDMI-разъём позволяет подключить к моноблоку дополнительный монитор, телевизор или проектор. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8LN0";"107 190 руб.";"1071 балл";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideacentre-5-24iob6-f0g3000yrk"
"Ноутбуки";"Моноблок MSI Modern AM271P 11M-495XRU 9S6-AF8111-639";"https://xn----8sb1bezcm.xn--p1ai///brand/msi";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/ea/36/1d2ac8f3-fd92-4698-8cca-9953efa1b2b2.jpg";" • Операционная система DOS! • Дисплей с разрешением Full HD • Накопитель SSD 512 Гб";" DOS ";"-";"8 Гб";" SSD 512 Гб ";" 27""(1920x1080) • Intel Core i5 1135G7 2.4 ГГц (7/10) • Без CD/DVD-привода • Intel Iris Xe Graphics (6/10) • Wi-Fi, Bluetooth • 4.65 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/msi-modern-am271p-11m-495xru-9s6-af8111-639/characteristics";" Моноблок MSI Modern AM242 11M-495XRU — это универсальный домашний компьютер, который поможет каждому члену семьи решать самые разнообразные задачи, от работы до развлечений и других интересных дел. Элегантные подставка и корпус этого 27-дюймового моноблока украсят любой интерьер и сэкономят место на столе. Моноблок способен стабильно выполнять даже самые сложные задачи и справляться с максимальной рабочей нагрузкой благодаря процессору Intel Core i5 11-го поколения, оперативной памяти DDR4 8 Гб и твердотельному накопителю SSD 512 Гб. Имеются все необходимые порты и разъемы для подключения периферийных устройств. ОБРАТИТЕ ВНИМАНИЕ!!! На ноутбуке не установлена операционная система! Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8NNH";"99 790 руб.";"997 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/msi-modern-am271p-11m-495xru-9s6-af8111-639"
"Ноутбуки";"Моноблок Lenovo IdeaCentre A340-24IGM F0E7003TRK";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/e6/5d/7cfbf4c8-8bc0-4d4c-ba7b-b236343a61d9.jpg";" • Intel Pentium Silver J5040 • Дисплей с разрешением Full HD • Накопитель SSD 512 Гб";" DOS ";"-";"8 Гб";" SSD 512 Гб ";" 23.8""(1920x1080) • Intel Pentium Silver J5040 2 ГГц (5/10) • DVD±RW • Intel UHD Graphics 605 (5/10) • Wi-Fi, Bluetooth • 5.87 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideacentre-a340-24igm-f0e7003trk/characteristics";" Моноблок Lenovo IdeaCentre A340-24IGM отлично подойдёт как для работы и учёбы, так и для домашнего использования. Он обладает 4-ядерным процессором Intel Pentium серии Silver и 8 Гб оперативной памяти, а этого вполне достаточно для просмотра фильмов, работы с текстовыми документами и таблицами. Ноутбук поддерживает стандарт Wi-Fi 802.11ac, поэтому вы сможете насладиться высокоскоростным интернетом. Кроме того, он оснащён HDMI-разъёмом, что позволит вам подключить его к телевизору. Встроенный SSD-накопитель 512 Гб обеспечит высокую скорость записи и передачи данных и быструю загрузку операционной системы. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8MFW";"63 490 руб.";"634 балла";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideacentre-a340-24igm-f0e7003trk"
"Ноутбуки";"Моноблок Lenovo IdeaCentre A340-24IGM F0E7003SRK";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/17/87/0378d3d0-2d0d-4d8b-a0b8-268ec8267937.jpg";" • Intel Pentium Silver J5040 • Дисплей с разрешением Full HD • Накопитель SSD 512 Гб";" DOS ";"-";"4 Гб";" SSD 512 Гб ";" 23.8""(1920x1080) • Intel Pentium Silver J5040 2 ГГц (5/10) • DVD±RW • Intel UHD Graphics 605 (5/10) • Wi-Fi, Bluetooth • 5.87 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideacentre-a340-24igm-f0e7003srk/characteristics";" Моноблок Lenovo IdeaCentre A340-24IGM отлично подойдёт как для работы и учёбы, так и для домашнего использования. Он обладает 4-ядерным процессором Intel Pentium серии Silver и 4 Гб оперативной памяти, а этого вполне достаточно для просмотра фильмов, работы с текстовыми документами и таблицами. Ноутбук поддерживает стандарт Wi-Fi 802.11ac, поэтому вы сможете насладиться высокоскоростным интернетом. Кроме того, он оснащён HDMI-разъёмом, что позволит вам подключить его к телевизору. Встроенный SSD-накопитель 512 Гб обеспечит высокую скорость записи и передачи данных и быструю загрузку операционной системы. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8MFV";"60 590 руб.";"605 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideacentre-a340-24igm-f0e7003srk"
"Ноутбуки";"Моноблок Lenovo IdeaCentre 3 24ALC6 F0G100FFRK";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/9d/2c/a0360576-f73c-423f-803f-58a78d3e2f02.jpg";" • Восьмиядерный AMD Ryzen 7 • Дисплей с разрешением Full HD • Накопитель SSD 512 Гб";" Windows 11 Home ";"-";"8 Гб";" SSD 512 Гб ";" 23.8""(1920x1080) • AMD Ryzen 7 5700U 1.8 ГГц (7/10) • DVD±RW • AMD Radeon Graphics (7/10) • Wi-Fi, Bluetooth • 6.8 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideacentre-3-24alc6-f0g100ffrk/characteristics";" Моноблок Lenovo IdeaCentre 3 (24) — это универсальный домашний компьютер, который поможет каждому члену семьи решать самые разнообразные задачи, от работы до развлечений и других интересных дел. Элегантные подставка и корпус этого 24-дюймового моноблока украсят любой интерьер и сэкономят место на столе. Моноблок Lenovo IdeaCentre 3 (24) способен стабильно выполнять даже самые сложные задачи и справляться с максимальной рабочей нагрузкой. Ему по силам любое задание благодаря процессору AMD Ryzen 7, оперативной памяти DDR4 8 Гб и твердотельному накопителю SSD 512 Гб. Имеются все необходимые порты и разъемы для подключения периферийных устройств. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8MFU";"100 090 руб.";"1000 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideacentre-3-24alc6-f0g100ffrk"
"Ноутбуки";"Моноблок Lenovo IdeaCentre 3 24ALC6 F0G1000HRK";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/df/7d/470db210-83a8-4217-bb15-c7ace4f2aafd.jpg";" • Операционная система DOS! • Дисплей с разрешением Full HD • Накопитель SSD 256 Гб";" DOS ";"-";"4 Гб";" SSD 256 Гб ";" 23.8""(1920x1080) • AMD Ryzen 3 5300U 2.6 ГГц (6/10) • DVD±RW • AMD Radeon Graphics (7/10) • Wi-Fi, Bluetooth • 6.8 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideacentre-3-24alc6-f0g1000hrk/characteristics";" Моноблок Lenovo IdeaCentre 3 (24) — это универсальный домашний компьютер, который поможет каждому члену семьи решать самые разнообразные задачи, от работы до развлечений и других интересных дел. Элегантные подставка и корпус этого 24-дюймового моноблока украсят любой интерьер и сэкономят место на столе. Моноблок Lenovo IdeaCentre 3 (24) способен стабильно выполнять даже самые сложные задачи и справляться с максимальной рабочей нагрузкой. Ему по силам любое задание благодаря процессору AMD Ryzen 3, оперативной памяти DDR4 4 Гб и твердотельному накопителю SSD 256 Гб. Имеются все необходимые порты и разъемы для подключения периферийных устройств. ОБРАТИТЕ ВНИМАНИЕ! На моноблоке не установлена операционная система! Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8MFZ";"66 290 руб.";"662 балла";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideacentre-3-24alc6-f0g1000hrk"
"Ноутбуки";"Моноблок Lenovo IdeaCentre 3 24ALC6 F0G10022RK";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/78/fd/68fc3346-bf03-4ecf-b59c-e465b50a47b8.jpg";" • Восьмиядерный AMD Ryzen 7 • Дисплей с разрешением Full HD • Накопитель SSD 512 Гб";" DOS ";"-";"8 Гб";" SSD 512 Гб ";" 23.8""(1920x1080) • AMD Ryzen 7 5700U 1.8 ГГц (7/10) • DVD±RW • AMD Radeon Graphics (7/10) • Wi-Fi, Bluetooth • 6.8 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideacentre-3-24alc6-f0g10022rk/characteristics";" Моноблок Lenovo IdeaCentre 3 (24) — это универсальный домашний компьютер, который поможет каждому члену семьи решать самые разнообразные задачи, от работы до развлечений и других интересных дел. Элегантные подставка и корпус этого 24-дюймового моноблока украсят любой интерьер и сэкономят место на столе. Моноблок Lenovo IdeaCentre 3 (24) способен стабильно выполнять даже самые сложные задачи и справляться с максимальной рабочей нагрузкой. Ему по силам любое задание благодаря процессору AMD Ryzen 7, оперативной памяти DDR4 8 гб и твердотельному накопителю SSD 512 гб. Имеются все необходимые порты и разъемы для подключения периферийных устройств. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8LMZ";"100 190 руб.";"1001 балл";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideacentre-3-24alc6-f0g10022rk"
"Ноутбуки";"Моноблок Apple iMac 24 Retina 4.5K MGPD3RU/A Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/0a/31/80fcd5e1-72a2-44c8-89a2-04b0f85ba2d9.jpg";" • Восьмиядерный процессор М1 • Разрешение дисплея 4880х2520 • SSD-накопитель 512 Гб";" Mac OS ";"-";"8 Гб";" SSD 512 Гб ";" 24""(4880x2520) • Apple M1 3.2 ГГц (9/10) • Без CD/DVD-привода • Apple M1 8 Гб (8/10) • Wi-Fi, Bluetooth • 4.48 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-imac-24-retina-4-5k-mgpd3ru-a-silver/characteristics";" Моноблок Apple iMac 24 Retina 4.5K оснащён мощным процессором M1 и 8 Гб оперативной памяти, что гарантирует отличное быстродействие. Дисплей IPS Retina с расширенным цветовым охватом поразит вас яркими, сочными красками. А система из 6 динамиков hi-fi с поддержкой пространственного аудио обеспечит полное погружение при просмотре фильма. Моноблок поддерживает стандарт Wi-Fi 802.11ax, который обеспечивает высокую скорость интернета. Два порта Thunderbolt 3 и четыре порта USB 3.0 позволят быстро передавать данные и заряжать мобильные устройства. Алюминиевый корпус надёжно защитит моноблок от ударов и повреждений. Встроенная память 512 Гб позволит сохранить важные файлы и документы. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"41381";"239 990 руб.";"2399 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-imac-24-retina-4-5k-mgpd3ru-a-silver"
"Ноутбуки";"Моноблок Apple iMac 24 Retina 4.5K MGPC3RU/A Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/3d/ec/f90b11c5-49b9-4288-a411-36d725b25290.jpg";" • Восьмиядерный процессор М1 • Разрешение дисплея 4880х2520 • SSD-накопитель 256 Гб";" Mac OS ";"-";"8 Гб";" SSD 256 Гб ";" 24""(4880x2520) • Apple M1 3.2 ГГц (9/10) • Без CD/DVD-привода • Apple M1 8 Гб (8/10) • Wi-Fi, Bluetooth • 4.48 кг ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-imac-24-retina-4-5k-mgpc3ru-a-silver/characteristics";" Моноблок Apple iMac 24 Retina 4.5K оснащён мощным процессором M1 и 8 Гб оперативной памяти, что гарантирует отличное быстродействие. Дисплей IPS Retina с расширенным цветовым охватом поразит вас яркими, сочными красками. А система из 6 динамиков hi-fi с поддержкой пространственного аудио обеспечит полное погружение при просмотре фильма. Моноблок поддерживает стандарт Wi-Fi 802.11ax, который обеспечивает высокую скорость интернета. Два порта Thunderbolt 3 и четыре порта USB 3.0 позволят быстро передавать данные и заряжать мобильные устройства. Алюминиевый корпус надёжно защитит моноблок от ударов и повреждений. Встроенная память 256 Гб позволит сохранить важные файлы и документы. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"41236";"229 990 руб.";"2299 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-imac-24-retina-4-5k-mgpc3ru-a-silver"
"Ноутбуки";"Ноутбук Lenovo IdeaPad 3 14ITL6 82H7009PRU";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/e7/c8/8558871c-796e-47d3-9daa-f19e69e53df7.jpg";" • Двухъядерный Intel Pentium • Дисплей с разрешением Full HD • SSD-накопитель 256 Гб";" Windows 10 Home ";"-";"8 Гб";" SSD 256 Гб ";" 14""(1920x1080) • Intel Pentium 7505 2 ГГц (5/10) • Без CD/DVD-привода • Intel UHD Graphics (4/10) • Wi-Fi, Bluetooth • 1.4 кг • до 7.5 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideapad-3-14itl6-82h7009pru/characteristics";" Lenovo IdeaPad 3 14ITL6 82H7009PRU - ноутбук на базе двухядерного процессора Intel Pentium 7505 с частотой 2 ГГц - 3.5 ГГц, с оперативной памятью DDR4 объемом 8096 Мб, SSD 256 Гб для супербыстрой работы операционной системы будет Вашим надежным помощником в бизнесе и дома. Дисплей ноутбука 14"" по технологии IPS с разрешением Full HD 1920x1080 прекрасно передает изображение благодаря видеокарте от Intl на базе графического чипсета Intel UHD Graphics. Ноутбук Lenovo IdeaPad 3 14ITL05 81X70080RK синего цвета с временем автономной работы до 6 ч имеет вес 1.5 кг при размерах 324.1x215x19.9 мм и оборудован всем необходимым. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8JPF";"51 090 руб.";"510 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideapad-3-14itl6-82h7009pru"
"Ноутбуки";"Ноутбук Lenovo IdeaPad L3 15ITL6 82HL003KRU";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/3b/70/c5f6079d-c630-473a-ad74-fc7c2beea349.jpg";" • Intel Pentium Gold 7505 • Дисплей с разрешением Full HD • SSD-накопитель 256 Гб";" Windows 10 Home ";"-";"4 Гб";" SSD 256 Гб ";" 15.6""(1920x1080) • Intel Pentium Gold 7505 2 ГГц (5/10) • Без CD/DVD-привода • Intel UHD Graphics (5/10) • Wi-Fi, Bluetooth • 2.2 кг • до 6.5 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideapad-l3-15itl6-82hl003kru/characteristics";" Lenovo IdeaPad L3 15ITL6 – отличный бюджетный ноутбук для дома и для решения бизнес задач. Жидко-кристаллическая IPS-матрица с диагональю 15.6” имеет матовое покрытие, отлично отображает графику и текст. Современный 2-ядерный процессор Intel Pentium Gold 7505 с тактовой частотой 2000 Мгц обеспечивает достаточную производительность с невысоким энергопотреблением. Ноутбук поддерживает стандарт Wi-Fi 802.11ac, поэтому вы сможете насладиться высокоскоростным интернетом. Кроме того, он оснащён HDMI-разъёмом, что позволит вам подключить его к телевизору. Небольшой вес ноутбука 2.2 кг позволяет работать с ним как дома или в офисе, так и брать его в дорогу. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8OJ8";"41 990 руб.";"419 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideapad-l3-15itl6-82hl003kru"
"Ноутбуки";"Ноутбук Lenovo IdeaPad L3 15ITL6 82HL003JRU";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/6f/35/b9109f92-0eef-4262-bce1-6147d459ce80.jpg";" • Intel Core i3 11-го поколения • Дисплей с разрешением Full HD • SSD-накопитель 256 Гб";" Windows 10 Home ";"-";"4 Гб";" SSD 256 Гб ";" 15.6""(1920x1080) • Intel Core i3 1115G4 3 ГГц (6/10) • Без CD/DVD-привода • Intel UHD Graphics (5/10) • Wi-Fi, Bluetooth • 2.2 кг • до 6.5 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideapad-l3-15itl6-82hl003jru/characteristics";" Lenovo IdeaPad L3 15ITL6 – отличный бюджетный ноутбук для дома и для решения бизнес задач. Жидко-кристаллическая IPS-матрица с диагональю 15.6” имеет матовое покрытие, отлично отображает графику и текст. Современный 2-ядерный процессор Intel Core i3 11-го поколения с тактовой частотой 3000 Мгц обеспечивает достаточную производительность с невысоким энергопотреблением. Ноутбук поддерживает стандарт Wi-Fi 802.11ac, поэтому вы сможете насладиться высокоскоростным интернетом. Кроме того, он оснащён HDMI-разъёмом, что позволит вам подключить его к телевизору. Небольшой вес ноутбука 2.2 кг позволяет работать с ним как дома или в офисе, так и брать его в дорогу. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8OJ9";"49 990 руб.";"499 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideapad-l3-15itl6-82hl003jru"
"Ноутбуки";"Ноутбук Lenovo IdeaPad L3 15ITL6 82HL003HRU";"https://xn----8sb1bezcm.xn--p1ai///brand/lenovo";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/01/b5/4a3997df-154b-4c2f-8d9e-a43180d89146.jpg";" • Двухъдерный Intel Celeron • Дисплей с разрешением Full HD • SSD-накопитель 256 Гб";" Windows 10 Home ";"-";"4 Гб";" SSD 256 Гб ";" 15.6""(1920x1080) • Intel Celeron Dual Core 6305 1.8 ГГц (4/10) • Без CD/DVD-привода • Intel UHD Graphics (4/10) • Wi-Fi, Bluetooth • 2.2 кг • до 6.5 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/lenovo-ideapad-l3-15itl6-82hl003hru/characteristics";" Lenovo IdeaPad L3 15ITL6 – отличный бюджетный ноутбук для дома и для решения бизнес задач. Жидко-кристаллическая IPS-матрица с диагональю 15.6” имеет матовое покрытие, отлично отображает графику и текст. Современный 2 ядерный процессор Intel Celeron с тактовой частотой 1800 Мгц обеспечивает достаточную производительность с невысоким энергопотреблением. Ноутбук поддерживает стандарт Wi-Fi 802.11ac, поэтому вы сможете насладиться высокоскоростным интернетом. Кроме того, он оснащён HDMI-разъёмом, что позволит вам подключить его к телевизору. Небольшой вес ноутбука 2.2 кг позволяет работать с ним как дома или в офисе, так и брать его в дорогу. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8OI1";"39 590 руб.";"395 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/lenovo-ideapad-l3-15itl6-82hl003hru"
"Ноутбуки";"Ноутбук MSI Creator M16 A11UC-1013RU 9S7-158242-1013";"https://xn----8sb1bezcm.xn--p1ai///brand/msi";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/3e/54/03b1940b-c015-44b0-b8a9-de591c00c01a.jpg";" • Intel Core i7 11-го поколения • Дисплей с разрешением QHD • SSD-накопитель 512 Гб";" Windows 10 Home ";"-";"16 Гб";" SSD 512 Гб ";" 16""(2560x1600) • Intel Core i7 10800H 2.3 ГГц (8/10) • Без CD/DVD-привода • NVIDIA GeForce RTX 3050 4 Гб (8/10) • Wi-Fi, Bluetooth • 2.2 кг • до 7 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/msi-creator-m16-a11uc-1013ru-9s7-158242-1013/characteristics";" . В новом ноутбуке Creator M16 математический принцип «золотой пропорции» позволяет добиться потрясающего эстетического эффекта. Технология в сочетании с эстетикой – новая глава в эволюции ноутбуков MSI. Новейший процессор Intel Core i9 11-го поколения отлично проявляет себя в любых творческих сценариях использования за счет восьми ядер с Turbo-частотой до 4,6 ГГц (при одновременной загрузке двух ядер). Ноутбук выполнен в невероятно тонком и легком алюминиевом корпусе. Компактный и прочный, он готов сопровождать вас, куда бы вы ни направились. Крышку его тонкорамочного дисплея можно раскрывать на 180°, кладя на стол, что будет особенно удобно, когда нужно обсудить какие-то проекты или идеи с другими людьми. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8JZK";"155 990 руб.";"1559 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/msi-creator-m16-a11uc-1013ru-9s7-158242-1013"
"Ноутбуки";"Ноутбук MSI Creator M16 A11UD-1014RU 9S7-158242-1014";"https://xn----8sb1bezcm.xn--p1ai///brand/msi";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/97/d2/eaa88c20-32d6-4fc7-bc07-1f14c2891a22.jpg";" • Intel Core i7 11-го поколения • Дисплей с разрешением QHD • SSD-накопитель 1000 Гб";" Windows 10 Home ";"-";"16 Гб";"-";" 16""(2560x1600) • Intel Core i7 10800H 2.3 ГГц (8/10) • SSD 1 Тб • Без CD/DVD-привода • NVIDIA GeForce RTX 3050 Ti 4 Гб (8/10) • Wi-Fi, Bluetooth • 2.2 кг • до 7 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/msi-creator-m16-a11ud-1014ru-9s7-158242-1014/characteristics";" . В новом ноутбуке Creator M16 математический принцип «золотой пропорции» позволяет добиться потрясающего эстетического эффекта. Технология в сочетании с эстетикой – новая глава в эволюции ноутбуков MSI. Новейший процессор Intel Core i9 11-го поколения отлично проявляет себя в любых творческих сценариях использования за счет восьми ядер с Turbo-частотой до 4,6 ГГц (при одновременной загрузке двух ядер). Ноутбук выполнен в невероятно тонком и легком алюминиевом корпусе. Компактный и прочный, он готов сопровождать вас, куда бы вы ни направились. Крышку его тонкорамочного дисплея можно раскрывать на 180°, кладя на стол, что будет особенно удобно, когда нужно обсудить какие-то проекты или идеи с другими людьми. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"Z8JZJ";"172 790 руб.";"1727 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/msi-creator-m16-a11ud-1014ru-9s7-158242-1014"
